title,authors,tags,quality_rating,rating_label,key_review,confidence,reading_status,date_added
蚱蜢：遊戲、生命與烏托邦,Bernard Suits,#台版、2. philosophy,4.0,遊戲哲學經典,原名 The Grasshopper，遊戲哲學奠基之作，哲學界 cult classic,推測,,2024-05-24 12:56:10.828893
見樹又見林 ：社會學作為一種生活、實踐與承諾,Allan G. Johnson,#台版、2. sociology/science,4.0,社會學入門佳作,Choice 稱「精湛」，社會學入門經典教材，Peter Berger/C. Wright Mills 傳統,推測,,2024-05-24 12:56:10.889234
我如何真確理解世界：漢斯．羅斯林的人生思辨,Hans Rosling| Fanny Härgestam,#台版、1. bio,4.0,科學家自傳,原名 How I Learned to Understand the World，《真確》作者自傳,推測,,2024-05-24 12:56:11.567597
命若星塵,Erik Olin Wright,#台版、2. sociology/science,4.0,學術回憶錄,威斯康辛大學傑出教授，馬克思主義社會學家臨終反思，Publishers Weekly 星級評論,推測,,2024-05-24 12:56:11.864290
吾業遊民：一個德國遊民血淚拚搏三十年的街頭人生,Richard Brox,#台版、2. sociology/science,3.0,紀實作品,德國遊民 30 年街頭經歷自傳，紀實價值高但非學術經典,推測,,2024-05-24 12:56:12.068963
索引，知識的鑰匙,Dennis Duncan,#台版、1. BoB,4.0,學術佳作,2022 NYT Notable Book，TIME/Washington Post/New Yorker 年度好書，文化史傑作,推測,,2024-05-24 12:56:12.723276
反脆弱,Nassim Nicholas Taleb,#台版、2. methodology、紙本書,4.0,學術佳作,統計學家暢銷作品，原創思想體系，爭議性但影響力大,推測,,0101-01-01 00:00:00
別睡這裡有蛇,Daniel L. Everett,#台版、2. sociology/science,4.0,語言學佳作,Pirahã 語言研究，挑戰 Chomsky 普遍語法理論，語言學界重大爭議之作，個人學術回憶錄佳作,推測,,2024-05-24 12:56:13.145043
人文主義的追尋：人文主義七百年來的自由思考、探究和希望,Sarah Bakewell,#台版、2. philosophy,4.0,哲學佳作,原名 Humanly Possible，《咖啡館裡的存在主義》作者新作,推測,,2024-05-24 12:56:13.545481
史景遷經典六書,史景遷 (Jonathan D.Spence),#台版、2. monde,5.0,漢學經典,耶魯大學中國史泰斗，西方漢學界最具影響力學者之一,推測,,2024-05-24 12:56:15.361131
帶一本書去讀研,Zachary Shore,#中譯、2. methodology,3.0,學術方法入門,UC Press 出版，Stanford/Michigan/Penn 教授推薦，研究生實用指南但非學術經典,推測,,2024-05-24 12:58:21.669242
離開學術界,Christopher L. Caterine,#台版、2. methodology,3.0,實用指南,Princeton UP 出版，UVA 古典學博士轉職經驗，LSE 好評，人文學科轉職實用指南,推測,,2024-05-24 12:58:21.773398
像史家一般閱讀,Sam Wineburg、Daisy Martin & Chauncey Monte-Sano,#台版、2. sociology/science、📚歷史導論,4.0,教育方法佳作,Stanford 歷史教育研究群著作，課程下載逾百萬次，歷史思維教學法經典,推測,,2024-05-24 12:58:21.814663
聰明的閱讀者：何為讀？如何讀？讀什麼？,陽志平,#中譯、1. BoB,3.0,認知科普實用,中國認知科學圈的閱讀方法論，扎實但屬綜述,推測,read,2024-05-24 12:58:22.043707
研究的起點：從自我出發，寫一個對你（和世界）意義重大的研究計畫,Thomas S.Mullaney| Christopher Rea,#台版、2. methodology,4.0,研究方法佳作,Stanford/UBC 教授著作，銷售 10 萬冊，Chronicle of Higher Ed 好評，東大京大暢銷,推測,,2024-05-24 12:58:22.136560
如何閱讀文學,Terry Eagleton,#中譯、📚文學導論、1. theorie litteraire,4.0,文學入門佳作,馬克思主義批評大師，曼徹斯特大學教授，文學理論普及著作,推測,,2024-05-24 12:58:22.181172
思考の整理學：最多東大生、京大生讀過的一本書！,外山滋比古,#台版、2. methodology,4.0,日本思考經典,1983 年出版，累計銷售 253 萬冊，連續三年東大京大生協銷售第一，40 年長銷不衰,推測,,2024-05-24 12:58:22.250681
通識：學問的門類,茂木健一郎,#中譯、2. methodology,2.0,科普作品,日本知名科普作家，Sony CSL 研究員，著作逾 50 本，但學術引用有限,推測,,2024-05-24 12:58:22.332443
思維進化,楊大輝,#台版、2. methodology,3.0,流行實用,4THINK 部落格系統整理，好評衍生綜述,推測,,2024-05-24 12:58:22.369232
深度學習的技術：2週掌握高效學習，立即應用,楊大輝,#台版、2. methodology,3.0,流行實用,學習方法綜合整理，華文圈好評，非原創研究,推測,,2024-05-24 12:58:22.484717
非暴力溝通,Marshall B. Rosenberg| Arun Gandhi,#中譯、3. communication,4.0,溝通領域經典,原名 Nonviolent Communication，NVC 開山之作，影響深遠,推測,,2024-05-24 13:18:27.948669
別把你的錢留到死,Bill Perkins,#台版、3. money,3.0,流行暢銷,原名 Die with Zero，逆向理財觀點，話題性強但非經典,推測,,2024-05-24 13:18:28.029900
這書能讓你戒菸,Allen Carr,#中譯、3. health,4.0,戒菸領域經典,原名 Easy Way to Stop Smoking，全球數千萬冊，有實證支持,推測,,2024-05-24 13:18:28.120484
高效原力：用愉悅心態激發生產力，做更多重要的事,Ali Abdaal,#台版、4. self-dev,2.0,流行新作,原名 Feel-Good Productivity，2024 YouTuber 新書，尚待時間驗證,推測,read,2024-05-24 13:18:28.137820
關於說話的一切,湯質,#中譯、3. communication,3.0,流行實用,中國知識型創作者的語言溝通綜述，好評非經典,推測,DNF,2024-05-24 13:18:28.426845
一流的人如何駕馭自我：管理熱情、引導熱情，激發出我們最好的一面,Brad Stulberg| Steve Magness,#台版、4. self-dev,3.0,優秀普及作品,原名 Peak Performance，運動/表現心理學普及書，Outside 雜誌作者,推測,,2024-05-24 13:18:28.454496
先問，為什麼？,Simon Sinek,#台版、2. mind,4.0,領導學佳作,TED 演講千萬觀看,推測,,2024-05-24 13:18:28.558923
安靜，就是力量：內向者如何發揮積極的力量,Susan Cain,#台版、4. self-dev,5.0,文化現象級,原名 Quiet，TED 演講逾 3000 萬觀看，改變內向者文化對話,推測,,2024-05-24 13:18:28.834015
村上春樹的特別訪談,村上春樹,#中譯、1. BoB,3.0,名家訪談,正典作家的訪談輯錄，屬周邊性質非核心著作,推測,,2024-05-24 13:18:28.970126
影響力,Robert B. Cialdini,#中譯、4. self-dev,5.0,學科經典,原名 Influence，說服心理學奠基之作，學術界與商業界同獲高度引用,推測,,2024-05-24 13:18:29.071680
致富心態: 關於財富、貪婪與幸福的 20 堂理財課,Morgan Housel,#台版、3. money,5.0,現象級暢銷,原名 The Psychology of Money，全球銷量逾 400 萬冊，理財心理學代表作,推測,,2024-05-24 13:18:29.129222
人性的弱點,Dale Carnegie,紙本書、4. self-dev,5.0,正典經典,1936 年出版，全球銷量逾 3000 萬冊，人際溝通領域奠基之作,推測,,0101-01-01 00:00:00
世界是這樣思考的︰寫給所有人的全球哲學巡禮,Julian Baggini,#台版、2. philosophy,4.0,哲學佳作,原名 How the World Thinks，比較哲學視角，跨文化哲學探索,推測,,2024-05-24 13:20:17.314534
人的條件,Hannah Arendt,#台版、2. philosophy,5.0,學科經典,原名 The Human Condition，20 世紀政治哲學經典，勞動/工作/行動分析,推測,,2024-05-24 13:20:17.380220
閱讀蒙田，是為了生活,Sarah Bakewell,#台版、2. philosophy、紙本書,5.0,傳記佳作,原名 How to Live，National Book Critics Circle Award，蒙田傳記經典,推測,,0101-01-01 00:00:00
這一次，我們不再逃避煩惱,Julian Baggini| Antonia Macaro,#台版、2. philosophy,3.0,哲學自助,原名 The Shrink and the Sage，哲學與心理治療對話,推測,,2024-05-24 13:20:17.844317
西方哲學史,Bertrand Russell,#中譯、2. philosophy,5.0,哲學史經典,原名 A History of Western Philosophy，諾貝爾文學獎得主，哲學史名著,推測,,2024-05-24 13:20:17.990870
第二性,Simone de Beauvoir,#台版、2. philosophy、紙本書,5.0,女性主義正典,原名 The Second Sex，1949 年出版，女性主義哲學奠基之作,推測,,0101-01-01 00:00:00
知識的考掘,Michel Foucault,#台版、2. philosophy,5.0,哲學經典,原名 The Archaeology of Knowledge，傅柯方法論代表作，知識系譜學奠基,推測,,2024-05-24 13:20:18.423306
現代草民哲學讀本,沃草烙哲學作者群,#台版、2. philosophy,3.0,台灣哲普,烙哲學社群哲普合集，普及有功，深度不一,推測,,2024-05-24 13:20:18.626936
法國高中生哲學讀本1：政府是人民的主人還是僕人？ 探討政治的哲學之路,Blanche Robert,#台版、2. philosophy,3.0,教育讀本,法國高中哲學教材，政治哲學主題,推測,,2024-05-24 13:20:18.671680
旁觀他人之痛苦,Susan Sontag,#台版、2. philosophy,5.0,批評經典,原名 Regarding the Pain of Others，蘇珊桑塔格，攝影與苦難的經典論述,推測,,2024-05-24 13:20:18.717416
政治哲學的 12 堂 Podcast,David Runciman,#台版、2. philosophy,4.0,學術普及,劍橋政治學者 Podcast 講座，政治思想導讀,推測,,2024-05-24 13:20:18.933452
法國人如何思考？,Sudhir Hazareesingh,#台版、2. philosophy、2. monde,4.0,思想史佳作,原名 How the French Think，牛津歷史學者，法國知識傳統分析,推測,,2024-05-24 13:20:19.011669
我是誰：對自我意識與「生而為人」的哲學思考,Richard David Precht,#台版、2. philosophy,3.0,哲學普及,原名 Who Am I?，德國暢銷哲學家，英語世界認知度有限,推測,,2024-05-24 13:20:19.113563
性的正義：誰決定你的性癖好、性對象？絕非你的自由意志，而是階級、權力，還有A片調教。怎麼從這些桎梏中解放？,Amia Srinivasan,#台版、2. philosophy,5.0,學術佳作,原名 The Right to Sex，牛津哲學家，女性主義哲學重要著作，多項獎項,推測,,2024-05-24 13:20:19.127627
失控的正向思考,Barbara Ehrenreich,#台版、2. philosophy,4.0,社會批評佳作,原名 Bright-Sided，正向思考產業批判，《乏味與輝煌》作者,推測,,2024-05-24 13:20:19.314232
從零開始的女性主義,上野千鶴子,#中譯、2. philosophy,4.0,名家入門對談,日本女性主義第一人的對談入門書，東亞現象級,推測,,2024-05-24 13:20:19.343859
單行道,Walter Benjamin,#台版、2. philosophy,5.0,批評理論經典,原名 One-Way Street，20 世紀批判理論大家，文化批評經典,推測,,2024-05-24 13:20:19.487778
哲學的故事,Will Durant,#台版、2. philosophy,5.0,哲學普及經典,原名 The Story of Philosophy，1926 年出版，史上最暢銷哲學入門書之一,推測,,2024-05-24 13:20:20.122355
區判：品味判斷的社會批判,Pierre Bourdieu,#台版、2. philosophy,5.0,社會學經典,原名 Distinction，文化資本理論奠基之作，20 世紀社會學必讀,推測,,2024-05-24 13:20:20.425588
向下扎根！德國最受歡迎的思辨讀本系列 1～7,Christine Schulz-Reiss| Burkhard Weitz| Winand von Petersdorff,#台版、2. philosophy,3.0,教育讀本,德國青少年思辨教育系列，英語世界認知度有限,推測,,2024-05-24 13:20:20.946486
克里姆林宮的餐桌,Witold Szabłowski,#台版、2. monde,4.0,報導文學佳作,波蘭記者，透過食物講述蘇聯/俄羅斯政治史,推測,,2024-05-24 13:20:51.275135
古巴人的美好年代：從革命光輝到經濟崩潰的無盡匱乏，真實平凡人物的堅韌、富足、自由與愛。,Anthony DePalma,#台版、2. monde,4.0,報導文學佳作,原名 The Cubans，NYT 記者，古巴庶民生活紀實,推測,,2024-05-24 13:20:52.457712
美國種族簡史,Thomas Sowell,#中譯、2. monde,4.0,社會學佳作,原名 Ethnic America，保守派經濟學家，美國族裔分析,推測,,2024-05-24 13:20:52.489775
菊花與劍,Ruth Benedict,#台版、2. monde,5.0,人類學經典,原名 The Chrysanthemum and the Sword，1946 年出版，日本研究奠基之作,推測,,2024-05-24 13:20:52.524360
穀倉效應：為什麼分工反而造成個人失去競爭力、企業崩壞、政府無能、經濟失控？,Gillian Testt,#台版、4. self-dev,3.0,優秀普及作品,原名 The Silo Effect，金融時報主編，組織行為分析,推測,,2024-05-24 13:20:52.983049
朝聖者的印度：由虔信者足跡交織而成的神性大地,Diana L. Eck,#台版、2. monde,4.0,宗教學佳作,原名 India: A Sacred Geography，哈佛宗教學教授，印度宗教地理,推測,,2024-05-24 13:20:54.065790
時代如何轉了彎：蔡英文與臺灣轉型八年,張惠菁、吳錦勳、李桐豪,#台版、2. philosophy、2. monde、2. monde/Taiwan,3.0,時事紀實,官方授權執政紀錄，寫手陣容強但屬定調敘事,推測,,2024-05-24 13:21:24.794628
台灣地方政治讀本：來自青年世代的提問、實踐與反思,嚴婉玲,#台版、2. philosophy、2. monde、2. monde/Taiwan,3.0,公民讀本,青年世代地方政治文集，題材可貴，深度不一,推測,,2024-05-24 13:21:24.864327
台灣使用指南,施益堅,#台版、2. philosophy、2. monde、2. monde/Taiwan,3.0,外國作家台灣觀察,德國作家 Stephan Thome，外國人視角看台灣，英語世界認知有限,推測,,2024-05-24 13:21:24.940319
巴黎侍者,Edward Chisholm,#台版、1. fiction,2.0,小眾特定用途,Ackerley Prize入圍非虛構回憶錄，小眾但有一定好評。原書名：A Waiter in Paris,推測,read,2024-05-24 13:22:18.747026
蓋普眼中的世界,John Irving,#台版、1. fiction,4.0,領域重要作品,國家圖書獎得主，Irving代表作。原書名：The World According to Garp,推測,read,2024-05-24 13:22:41.756727
重讀經典的偉大冒險,David Denby,#中譯、1. BoB,4.0,文化紀實佳作,與《西方經典的當代閱讀》同書，Great Books 另一版本,推測,read,2024-05-24 13:22:54.491000
項塔蘭,Gregory David Roberts,#台版、1. fiction,3.0,暢銷好評,全球暢銷但真實性受質疑，非文學經典。原書名：Shantaram,推測,read,2024-05-24 13:23:10.264786
運動改造大腦,John J. Ratey,#中譯、3. health,4.0,運動科學經典,原名 Spark，運動與腦科學普及代表作，影響廣泛,推測,,2022-01-19 16:00:00
睡眠革命,Nick Littlehales,#中譯、3. health,3.0,教練實用,原名 Sleep，R90 睡眠法教練經驗談，實用取向,推測,,2022-01-19 16:00:00
無器械健身,Mark Lauren,#中譯、3. health,3.0,健身實用,原名 You Are Your Own Gym，徒手健身圈公認實用,推測,,2022-01-19 16:00:00
囚徒健身 1-用失傳的技藝練就強大的生存實力,Paul Wade,#中譯、3. health,3.0,健身次文化人氣作,原名 Convict Conditioning，自重訓練人氣作，評價分歧,推測,,2022-01-19 16:00:00
3.3秒的呼吸奧祕,James Nestor,#台版、3. health,3.0,暢銷科學報導,原名 Breath，NYT 暢銷，報導精彩但部分主張過度延伸,推測,,2022-01-19 16:00:00
碼書：編碼與解碼的戰爭,Simon Singh,#中譯、5. coding,4.0,密碼學科普經典,原名 The Code Book，密碼學史科普標竿之作,推測,,2022-01-19 16:00:00
程序員的思維修煉：開發認知潛能的九堂課,Andy Hunt,#中譯、5. coding,3.0,開發者好評,原名 Pragmatic Thinking and Learning，社群好評非必讀,推測,,2022-01-19 16:00:00
編碼：隱匿在計算機軟硬件背後的語言,Charles Petzold,#中譯、5. coding,5.0,電腦科學科普正典,原名 Code，計算機原理科普的傳奇經典,推測,,2022-01-19 16:00:00
人月神话,Frederick P. Brooks Jr.,#中譯、5. coding,5.0,軟體工程正典,原名 The Mythical Man-Month，軟體專案管理奠基經典,推測,,2022-01-19 16:00:00
程序員修煉之道：通向務實的最高境界,David Thomas| Andrew Hunt,#中譯、5. coding,5.0,軟體工程必讀,原名 The Pragmatic Programmer，必讀書單常客,推測,,2022-01-19 16:00:00
心態致瘦,蘇琮祺,#台版、3. health,3.0,實用心理,台灣諮商心理師談減重心理，實用好評,推測,,2022-12-05 15:59:16
囚徒健身 2-用古老的智慧成就再無弱點的不敗身軀,Paul Wade,#中譯、3. health,3.0,健身次文化人氣作,Convict Conditioning 續作，評價略遜首集,推測,,2022-01-19 16:00:00
反動的修辭,Albert. O. Hirschman,#台版、2. sociology/science,5.0,學科經典,Harvard Press 1991 年出版，Cass Sunstein 稱「改變你看世界的方式」，政治修辭分析經典,推測,,2024-05-30 07:28:55.995000
